"url","player_name","player_games_played","player_games_started","player_minutes_per_game","player_points_per_game","player_offensive_rebounds__per_game","player_defensive_rebounds_per_game","player_rebounds_per_game","player_assists_per_game","player_steals_per_game","player_blocks_per_game","player_turnovers_per_game","player_fouls_per_game","player_assist_to_turnover_ratio","team","season_type","season_year"
"https://www.espn.com/nba/player/_/id/2581018/kentavious-caldwell-pope?year=2023-24&team=DEN","Kentavious C***********e",80,41,19.8,5.9,0.5,1.5,2,0.7,0.9,0.2,0.4,1.8,1.7,"DET","Not clear","2013-14"
"https://www.espn.com/nba/player/stats/_/id/500/dan-majerle","Dan M*****e",54,5,25.1,8.6,1.1,2.7,3.9,2.4,1.2,0.3,0.9,2.6,2.7,"PHX","Not clear","1989"
"https://www.espn.com/nba/player/_/id/2746/andray-blatche?year=2005-06&team=WSH","Andray B*****e",29,0,6,2.2,0.4,0.9,1.3,0.3,0.2,0.2,0.4,1.2,0.7,"WSH","Not clear","2005-06"
"https://www.espn.com/nba/player/_/id/2018/kendrick-perkins?year=2017-18&team=CLE","Kendrick P*****s",29,24,25.6,6,2.1,5.9,8,0.9,0.3,0.9,1.9,3.1,0.5,"Total","Postseason","2010-11"
"https://www.espn.com/nba/player/_/id/1006/richard-jefferson?year=2010-11&team=SA","Richard J*******n",81,81,30.4,11,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2,1.2,"SA","Not clear","2010-11"
"https://www.espn.com/nba/player/_/id/4431680/onyeka-okongwu?year=2023-24&team=ATL","Onyeka O*****u",50,4,12,4.6,1.2,2,3.3,0.4,0.5,0.7,0.6,2,0.7,"ATL","Not clear","2020-21"
"https://www.espn.com/nba/player/_/id/215/tim-duncan?year=2001-02&team=SA","Tim D****n",80,80,34.1,20,2.7,7.9,10.6,3.4,0.8,2.4,2.8,2.5,1.2,"SA","Not clear","2006-07"
"https://www.espn.com/nba/player/_/id/4065834/shamorie-ponds?year=2019-20&team=TOR","Shamorie P***s",4,0,2.8,2.3,0,0.3,0.3,0.5,0,0.3,0,0.5,0,"TOR","Not clear","2019-20"
"https://www.espn.com/nba/player/stats/_/id/4683678/scoot-henderson","Scoot H*******n",62,32,28.5,14,0.9,2.3,3.1,5.4,0.8,0.2,3.4,3.1,1.6,"POR","Not clear","2023-24"
"https://www.espn.com/nba/player/stats/_/id/136/vince-carter","Vince C****r",75,74,30.8,16.6,0.4,3.5,3.9,3.1,0.7,0.2,1.4,2.5,2.2,"ORL","Not clear","2009-10"
"https://www.espn.com/nba/player/_/id/3195/mike-conley?year=2021-22&team=UTAH","Mike C****y",12,12,31.1,17.1,0,2.3,2.3,4.1,1,0.3,1.5,2,2.7,"MEM","Not clear","2017-18"
"https://www.espn.com/nba/player/stats/_/id/4242/james-anderson","James A******n",26,2,11,3.6,0.1,0.8,0.9,0.7,0.1,0.2,0.5,0.9,1.4,"SA","Not clear","2010-11"
"https://www.espn.com/nba/player/_/id/3428/danilo-gallinari?year=2010-11&team=DEN","Danilo G*******i",63,63,33.9,18.2,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,1.6,"DEN","Not clear","2016-17"
"https://www.espn.com/nba/player/_/id/4423314/sekou-doumbouya","Sekou D*******a",38,19,19.8,6.4,0.5,2.6,3.1,0.5,0.5,0.2,0.9,2.1,0.6,"DET","Not clear","2019-20"
"https://www.espn.com/nba/player/stats/_/id/26/chucky-atkins","Chucky A****s",28,2,19.7,6.7,0.4,1.2,1.6,2.5,0.5,0,1.1,2.1,2.3,"WSH","Regular season","2005-06"
"https://www.espn.com/nba/player/_/id/2442/bernard-robinson?year=2005-06&team=CHA","Bernard R******n",31,1,10.6,3,0.5,1.1,1.5,1,0.4,0.1,0.6,1.4,1.7,"CHA","Not clear","2004-05"
"https://www.espn.com/nba/player/_/id/3150844/moritz-wagner?year=2018-19&team=LAL","Moritz W****r",43,5,10.4,4.8,0.4,1.6,2,0.6,0.3,0.3,0.9,1.3,0.7,"LAL","Not clear","2018-19"
"https://www.espn.com/nba/player/_/id/3907821/dwayne-bacon?year=2020-21&team=ORL","Dwayne B***n",53,6,13.5,3.3,0.1,2.3,2.3,0.7,0.3,0,0.4,0.9,1.7,"CHA","Not clear","2017-18"
"https://www.espn.com/nba/player/_/id/4395652/nassir-little?year=2019-20&team=POR","Nassir L****e",48,5,11.9,3.6,0.6,1.6,2.3,0.5,0.3,0.3,0.3,1.5,1.7,"POR","Not clear","2019-20"
"https://www.espn.com/nba/player/_/id/3059310/monte-morris?year=2019-20&team=DEN","Monte M****s",3,0,8.3,3.3,0,0.7,0.7,2.3,1,0,0.3,0.3,7.7,"DEN","Not clear","2017-18"
"https://www.espn.com/nba/player/_/id/4017837/ivica-zubac?year=2018-19&team=LAL","Ivica Z***c",38,11,16,7.5,1.1,3.1,4.2,0.8,0.4,0.9,0.8,1.7,1,"LAL","Not clear","2016-17"
"https://www.espn.com/nba/player/_/id/829/stromile-swift?year=2006-07&team=MEM","Stromile S***t",80,6,16.4,4.9,1.4,2.2,3.6,0.4,0.8,1,0.8,2,0.5,"VAN","Not clear","2000-01"
"https://www.espn.com/nba/player/_/id/3978/demar-derozan?year=2010-11&team=TOR","DeMar D*****n",80,80,33.9,23,0.7,3.2,3.9,5.2,1.1,0.3,2.2,1.9,2.4,"TOR","Not clear","2017-18"
"https://www.espn.com/nba/player/_/id/6617/austin-rivers?year=2017-18&team=LAC","Austin R****s",29,2,23.6,7.2,0.3,2.1,2.4,2,0.6,0.3,1.2,2.5,1.7,"WSH","Regular season","2018-19"
"https://www.espn.com/nba/player/_/id/26/chucky-atkins?year=2008-09&team=DEN","Chucky A****s",28,2,19.7,6.7,0.4,1.2,1.6,2.5,0.5,0,1.1,2.1,2.3,"WSH","Regular season","2005-06"
"https://www.espn.com/nba/player/_/id/2377/chris-duhon?year=2005-06&team=CHI","Chris D***n",82,73,26.5,5.9,0.3,2.3,2.6,4.9,1,0,1.5,2.5,3.3,"CHI","Not clear","2004-05"
"https://www.espn.com/nba/player/_/id/2991043/caris-levert","Caris L****t",57,26,21.7,8.2,0.4,2.9,3.3,1.9,0.9,0.1,1,1.6,1.9,"BKN","Not clear","2016-17"
"https://www.espn.com/nba/player/stats/_/id/211/bryce-drew","Bryce D**w",34,0,13,3.5,0.1,0.9,0.9,1.5,0.4,0.1,0.9,1.8,1.7,"HOU","Not clear","1998-99"
"https://www.espn.com/nba/player/_/id/2748/andrew-bynum?year=2006-07&team=LAL","Andrew B***m",46,0,7.3,1.6,0.7,1,1.7,0.2,0.1,0.5,0.4,1.2,0.5,"LAL","Not clear","2005-06"
